N,6,255-189-189
2500, 4300
1500, 4000
2000, 12000
5500, 12000
5500, 7000
2500, 4300
N,6,173-233-255
700, 100
700, 1100
1500, 1400
3200, 1400
3200, 100
700, 100
N,8,194-228-156
1500, 1600
1500, 3200
2500, 3800
3500, 5200
6000, 4500
6000, 2500
4000, 1600
1500, 1600
